COD_ID;FECHA_MUE;DIA;MES;YEAR;COD_PAIS;ESTRATO_RIM;METIER_DCF;COD_PUERTO;COD_TIPO_MUE;COD_ESP_MUE;COD_CATEGORIA;P_DESEM
201901014;09-04-19;9;4;2019;724;BACA_CN;;0917;1;10802;0901;0.72336
201901014;09-04-19;9;4;2019;724;BACA_CN;;0917;1;30156;0907;1.555224
201901014;09-04-19;9;4;2019;724;BACA_CN;;0917;1;11168;0901;15.55224
201901014;09-04-19;9;4;2019;724;BACA_CN;;0917;1;10273;0901;6.51024
201901014;09-04-19;9;4;2019;724;BACA_CN;;0917;1;10320;0901;3.97848
201901123;09-04-19;9;4;2019;724;CERCO_CN;;0907;1;10642;0901;1640.58048
201900989;09-04-19;9;4;2019;724;CERCO_CN;PS_SPF_0_0_0;0907;2;10642;0901;10.8504
201901097;09-04-19;9;4;2019;724;CERCO_CN;PS_SPF_0_0_0;0907;2;10642;0901;1564.62768
201901120;09-04-19;9;4;2019;724;CERCO_CN;;0907;1;10642;0901;1959.58224
201901160;09-04-19;9;4;2019;724;CERCO_GC;;0103;1;10225;0101;13.074732
201901160;09-04-19;9;4;2019;724;CERCO_GC;;0103;1;10639;0101;2.6872824
201901160;09-04-19;9;4;2019;724;CERCO_GC;;0103;1;10642;0101;31.1189472
201901160;09-04-19;9;4;2019;724;CERCO_GC;;0103;1;10507;0101;135.2068344
201901160;09-04-19;9;4;2019;724;CERCO_GC;;0103;1;10413;0101;23.8057776
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10764;0911;104.8872
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10764;0912;35.44464
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10723;0901;9.85578
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0902;130.2048
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0903;182.28672
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0904;169.26624
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0909;367.1052
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0910;624.98304
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0911;451.37664
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0912;406.89
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0913;602.1972
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0953;44.48664
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0955;35.35422
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0903;134.54496
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0904;1328.08896
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0905;1438.03968
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0906;1106.37912
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0907;744.33744
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0908;810.1632
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0909;946.87824
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0916;156.96912
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0934;1953.072
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;30171;0902;133.8216
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10262;0902;175.77648
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10262;0903;171.798
201901062;09-04-19;9;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10262;0904;108.504
201901126;09-04-19;9;4;2019;724;PALANGRE_CN;;1418;1;10398;1401;4.575252
201901126;09-04-19;9;4;2019;724;PALANGRE_CN;;1418;1;10492;1401;0.687192
201901126;09-04-19;9;4;2019;724;PALANGRE_CN;;1418;1;10864;1401;6.564492
201901126;09-04-19;9;4;2019;724;PALANGRE_CN;;1418;1;10022;1402;2.80302
201901163;09-04-19;9;4;2019;724;PALANGRE_CN;LLS_DEF_0_0_0;1418;2;10220;1421;5.4252
201901163;09-04-19;9;4;2019;724;PALANGRE_CN;LLS_DEF_0_0_0;1418;2;10220;1422;10.30788
201901163;09-04-19;9;4;2019;724;PALANGRE_CN;LLS_DEF_0_0_0;1418;2;10220;1423;7.034676
201901163;09-04-19;9;4;2019;724;PALANGRE_CN;LLS_DEF_0_0_0;1418;2;10864;1402;4.521
201901163;09-04-19;9;4;2019;724;PALANGRE_CN;LLS_DEF_0_0_0;1418;2;10637;1401;0.307428
201900955;09-04-19;9;4;2019;724;PAREJA_CN;;0917;1;10723;0901;37.9764
201900955;09-04-19;9;4;2019;724;PAREJA_CN;;0917;1;10277;0901;1132.78176
201900947;09-04-19;9;4;2019;724;PAREJA_CN;PTB_MPD_>=55_0_0;0917;2;10283;0902;19.8924
201900947;09-04-19;9;4;2019;724;PAREJA_CN;PTB_MPD_>=55_0_0;0917;2;10283;0903;25.3176
201900947;09-04-19;9;4;2019;724;PAREJA_CN;PTB_MPD_>=55_0_0;0917;2;10277;0901;160.58592
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10255;0901;12.29712
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10764;0911;52.4436
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10798;0901;33.419232
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10798;0902;303.702696
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10798;0903;357.665352
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10798;0904;520.45752
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10798;0905;85.790496
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10798;0906;644.766936
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0911;79.5696
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0913;274.8768
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0915;260.4096
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0916;91.14336
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0917;475.24752
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0918;178.66992
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0919;379.40232
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10821;0920;462.9504
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10283;0920;134.18328
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10283;0921;14.4672
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10283;0925;72.336
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10283;0926;24.23256
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10283;0935;157.3308
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10283;0936;115.7376
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10768;0911;256.43112
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10802;0901;32.623536
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10801;0901;3.6168
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10726;0901;29.29608
201901007;09-04-19;9;4;2019;724;RAPANTER_AC;OTB_DEF_70-99_0_0;0922;2;10320;0901;120.07776
201900882;09-04-19;9;4;2019;724;TRASMALL_CN;;1418;1;10498;1401;0.307428
201900882;09-04-19;9;4;2019;724;TRASMALL_CN;;1418;1;10769;1401;0.162756
201900882;09-04-19;9;4;2019;724;TRASMALL_CN;;1418;1;10864;1401;0.217008
201900882;09-04-19;9;4;2019;724;TRASMALL_CN;;1418;1;10637;1401;1.464804
201900882;09-04-19;9;4;2019;724;TRASMALL_CN;;1418;1;30156;1401;12.38754
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10225;0901;0.36168
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10557;0901;0.36168
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10283;0903;3.79764
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10540;0903;1.62756
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10642;0901;54.07116
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10391;0903;1.26588
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10507;0905;0.54252
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10413;0901;1.62756
201900892;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10273;0901;7.2336
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10225;0901;0.18084
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10522;0901;47.0184
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10283;0903;5.78688
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10540;0903;0.54252
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10642;0901;30.7428
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10413;0901;1.44672
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10273;0901;2.17008
201901153;10-04-19;10;4;2019;724;BETA_CN;;0913;1;10320;0901;0.36168
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10723;0901;0.72336
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10559;0902;0.54252
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10283;0901;19.53072
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10283;0902;0.9042
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10540;0903;0.36168
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10270;0901;0.54252
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10642;0901;4.34016
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10413;0901;11.93544
201900886;10-04-19;10;4;2019;724;VOLANTA_CN;;0913;1;10320;0901;0.36168
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10172;1411;0.1953072
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10313;1411;1.211628
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10220;1421;2.0760432
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;30191;1411;3.128532
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10047;1402;8.7960576
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10047;1403;28.9344
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10723;1411;0.5750712
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10798;1411;2.17008
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10798;1412;1.3092816
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10798;1413;0.5823048
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10798;1414;1.030788
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10798;1415;0.2929608
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1421;4.810344
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1422;7.993128
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1423;6.076224
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1424;5.3492472
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1425;5.6566752
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1426;4.9948008
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1427;1.4539536
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1441;1.772232
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1442;3.544464
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10821;1443;1.103124
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10283;1403;0.397848
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10283;1411;5.9098512
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10283;1412;26.6775168
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10283;1413;45.0400104
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10283;1414;7.6386816
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10260;1421;1.26588
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10260;1422;5.569872
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10260;1423;9.729192
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10260;1424;8.6947872
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10260;1425;3.3563904
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10540;1411;0.6112392
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;30171;1411;0.36168
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;30171;1412;0.72336
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;30171;1413;6.835752
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;30171;1414;11.646096
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;30171;1415;8.029296
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1431;3.6963696
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1432;8.101632
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1433;2.821104
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1434;3.942312
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1435;6.3294
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1436;12.043944
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10262;1437;4.70184
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10864;1411;1.519056
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10642;1411;2280.03072
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10637;1401;3.6168
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10022;1411;29.368416
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10413;1411;3.689136
201901015;11-04-19;11;4;2019;724;BACA_CN;OTB_DEF_>=55_0_0;1417;2;10726;1411;0.3544464
201901152;11-04-19;11;4;2019;724;BETA_CN;GNS_DEF_60-79_0_0;0913;2;10283;0903;9.40368
201901152;11-04-19;11;4;2019;724;BETA_CN;GNS_DEF_60-79_0_0;0913;2;10540;0903;0.8101632
201901152;11-04-19;11;4;2019;724;BETA_CN;GNS_DEF_60-79_0_0;0913;2;10642;0907;11.39292
201901152;11-04-19;11;4;2019;724;BETA_CN;GNS_DEF_60-79_0_0;0913;2;10413;0901;1.26588
201901152;11-04-19;11;4;2019;724;BETA_CN;GNS_DEF_60-79_0_0;0913;2;10273;0901;4.88268
201901122;11-04-19;11;4;2019;724;CERCO_CN;;0907;1;10522;0901;273.43008
201901122;11-04-19;11;4;2019;724;CERCO_CN;;0907;1;10413;0901;445.58976
201900998;11-04-19;11;4;2019;724;CERCO_CN;;0907;1;10642;0901;60.76224
201900998;11-04-19;11;4;2019;724;CERCO_CN;;0907;1;10413;0901;237.98544
201901057;11-04-19;11;4;2019;724;CERCO_CN;;0907;1;10642;0901;2227.9488
201901098;11-04-19;11;4;2019;724;CERCO_CN;PS_SPF_0_0_0;0907;2;10522;0901;1093.72032
201901098;11-04-19;11;4;2019;724;CERCO_CN;PS_SPF_0_0_0;0907;2;10413;0901;445.58976
201901146;11-04-19;11;4;2019;724;CERCO_CN;PS_SPF_0_0_0;0917;2;10173;0901;102.71712
201901026;11-04-19;11;4;2019;724;CERCO_CN;PS_SPF_0_0_0;0409;2;10156;0406;2604.096
201900937;11-04-19;11;4;2019;724;LIN_CABALLA;LHM_SPF_0_0_0;0409;2;10642;0402;513.5856
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10764;0903;40.689
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10764;0904;18.084
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10764;0905;21.33912
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10723;0901;19.874316
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0902;81.01632
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0903;70.88928
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0904;92.77092
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10798;0905;18.26484
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0909;405.0816
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0910;399.29472
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0911;711.78624
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0912;555.54048
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0913;486.09792
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0914;92.95176
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0916;52.71486
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10821;0917;19.7983632
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0904;1757.7648
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0905;1552.33056
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0906;798.58944
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0907;505.4478
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0908;425.33568
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0909;159.50088
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10283;0934;479.58768
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10260;0911;13.978932
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;30171;0902;55.33704
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10262;0902;121.52448
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10262;0903;283.55712
201901056;11-04-19;11;4;2019;724;MERLUCER_AC;OTB_DEF_100-119_0_0;0907;2;10262;0904;133.09824
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10220;1421;37.25304
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1431;89.027532
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1432;151.869432
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1433;187.567248
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1434;547.818612
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1435;470.328672
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1436;465.102396
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1437;437.234952
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1438;59.170848
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1439;175.631808
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10283;1440;5.551788
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10258;1421;47.452416
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10270;1421;22.279488
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10726;1411;161.381616
201901065;11-04-19;11;4;2019;724;PALANGRE_AC;LLS_DEF_0_0_0;1418;2;10320;1401;462.9504
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10522;0901;868.032
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10220;0904;188.0736
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10492;0901;20.25408
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;30191;0902;130.2048
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10556;0901;72.336
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10798;0901;4484.832
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;30166;0901;587.36832
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10821;0904;1446.72
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10283;0901;1750.5312
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10540;0901;428.22912
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;30171;0901;318.2784
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10864;0902;1982.0064
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10864;0906;376.1472
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10864;0907;1576.9248
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10642;0901;16492.608
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10802;0901;107.05728
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10637;0901;303.8112
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10022;0906;1287.5808
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;11168;0901;121.52448
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10507;0906;159.1392
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10579;0901;390.6144
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10413;0901;9360.2784
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10726;0903;1909.6704
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10273;0901;1634.7936
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10273;0902;361.68
201900992;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10320;0905;937.47456
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10173;0901;115.7376
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10826;0901;57.8688
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10220;0904;1099.5072
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;30191;0902;1880.736
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10723;0901;694.4256
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;40053;0901;1866.2688
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10798;0901;10344.048
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10821;0901;928.79424
201900942;12-04-19;12;4;2019;724;BACA_CN;;0925;1;10821;0904;3110.448
